account_id,driver_1,driver_1_shap,driver_2,driver_2_shap,driver_3,driver_3_shap,summary
ACC01612,amount anomaly,-0.210974,fraud ring structure,-0.069193,high avg transaction,-0.05324,amount anomaly | fraud ring structure | high avg transaction
ACC00264,amount anomaly,-0.181765,fraud ring structure,-0.03943,high avg transaction,-0.03413,amount anomaly | fraud ring structure | high avg transaction
ACC00227,amount anomaly,-0.18238,high avg transaction,-0.062194,large total outflow,-0.06204,amount anomaly | high avg transaction | large total outflow
ACC00775,amount anomaly,-0.19411,high avg transaction,-0.04932,large total outflow,-0.04667,amount anomaly | high avg transaction | large total outflow
ACC01129,amount anomaly,0.24783,high avg transaction,0.059167,fraud ring structure,0.058932,amount anomaly | high avg transaction | fraud ring structure
ACC00164,amount anomaly,0.302982,fraud ring structure,0.087706,diverse receivers,0.063666,amount anomaly | fraud ring structure | diverse receivers
ACC01443,amount anomaly,-0.207512,high avg transaction,-0.064886,network influence,-0.051978,amount anomaly | high avg transaction | network influence
ACC00347,amount anomaly,-0.184069,network influence,-0.047383,high avg transaction,-0.046281,amount anomaly | network influence | high avg transaction
ACC00344,amount anomaly,-0.185089,high avg transaction,-0.053269,transfer hub,-0.038385,amount anomaly | high avg transaction | transfer hub
ACC01219,amount anomaly,-0.199764,high avg transaction,-0.061577,network influence,-0.054874,amount anomaly | high avg transaction | network influence
ACC00974,amount anomaly,-0.178297,fraud ring structure,-0.05106,network influence,-0.050791,amount anomaly | fraud ring structure | network influence
ACC01833,amount anomaly,0.276208,fraud ring structure,0.069107,diverse receivers,0.055644,amount anomaly | fraud ring structure | diverse receivers
ACC00555,amount anomaly,-0.193161,high avg transaction,-0.060206,network influence,-0.054173,amount anomaly | high avg transaction | network influence
ACC01807,amount anomaly,0.259378,high avg transaction,0.071373,network influence,0.053344,amount anomaly | high avg transaction | network influence
ACC00760,amount anomaly,-0.176137,high avg transaction,-0.054859,fraud ring structure,-0.04236,amount anomaly | high avg transaction | fraud ring structure
ACC01942,amount anomaly,-0.179938,high avg transaction,-0.059786,large total outflow,-0.056877,amount anomaly | high avg transaction | large total outflow
ACC00892,amount anomaly,-0.198126,high avg transaction,-0.054201,network influence,-0.044689,amount anomaly | high avg transaction | network influence
ACC01544,amount anomaly,-0.204218,high avg transaction,-0.05693,large total outflow,-0.047114,amount anomaly | high avg transaction | large total outflow
ACC00106,amount anomaly,-0.191256,high avg transaction,-0.065545,large total outflow,-0.054505,amount anomaly | high avg transaction | large total outflow
ACC01400,amount anomaly,0.260771,high avg transaction,0.070258,fraud ring structure,0.065865,amount anomaly | high avg transaction | fraud ring structure
ACC01187,amount anomaly,0.406479,network influence,0.084512,fraud ring structure,-0.025123,amount anomaly | network influence | fraud ring structure
ACC00520,amount anomaly,-0.169229,fraud ring structure,-0.067358,high avg transaction,-0.054782,amount anomaly | fraud ring structure | high avg transaction
ACC00587,amount anomaly,-0.183475,high avg transaction,-0.058345,network influence,-0.035408,amount anomaly | high avg transaction | network influence
ACC01362,amount anomaly,-0.186058,high avg transaction,-0.056493,network influence,-0.045282,amount anomaly | high avg transaction | network influence
ACC01874,amount anomaly,0.263349,high avg transaction,0.071633,fraud ring structure,0.06453,amount anomaly | high avg transaction | fraud ring structure
ACC01155,amount anomaly,-0.199793,high avg transaction,-0.056751,network influence,-0.044026,amount anomaly | high avg transaction | network influence
ACC00091,amount anomaly,0.318251,high avg transaction,0.080082,fraud ring structure,0.071196,amount anomaly | high avg transaction | fraud ring structure
ACC01086,amount anomaly,-0.178006,network influence,-0.061969,large total outflow,-0.048165,amount anomaly | network influence | large total outflow
ACC00488,amount anomaly,0.269695,fraud ring structure,0.085468,high avg transaction,0.074565,amount anomaly | fraud ring structure | high avg transaction
ACC00295,amount anomaly,-0.186332,large total outflow,-0.056771,high avg transaction,-0.054589,amount anomaly | large total outflow | high avg transaction
ACC01300,amount anomaly,-0.202713,network influence,-0.061279,transfer hub,-0.058702,amount anomaly | network influence | transfer hub
ACC01091,amount anomaly,0.529779,fraud ring structure,-0.02235,high avg transaction,-0.022319,amount anomaly | fraud ring structure | high avg transaction
ACC00832,amount anomaly,-0.18521,network influence,-0.057647,transfer hub,-0.053693,amount anomaly | network influence | transfer hub
ACC00547,amount anomaly,0.318715,high avg transaction,0.084067,fraud ring structure,0.083743,amount anomaly | high avg transaction | fraud ring structure
ACC00075,amount anomaly,-0.213654,high avg transaction,-0.056236,network influence,-0.053733,amount anomaly | high avg transaction | network influence
ACC00950,amount anomaly,-0.296631,high avg transaction,-0.056135,network influence,0.049326,amount anomaly | high avg transaction | network influence
ACC00852,amount anomaly,-0.185469,large total outflow,-0.054994,high avg transaction,-0.046787,amount anomaly | large total outflow | high avg transaction
ACC00483,amount anomaly,-0.184518,high avg transaction,-0.052724,network influence,-0.04775,amount anomaly | high avg transaction | network influence
ACC01984,amount anomaly,-0.192786,high avg transaction,-0.056736,transfer hub,-0.05268,amount anomaly | high avg transaction | transfer hub
ACC00360,amount anomaly,-0.183176,network influence,-0.065756,high avg transaction,-0.057257,amount anomaly | network influence | high avg transaction
ACC01192,amount anomaly,-0.193307,high avg transaction,-0.065604,large total outflow,-0.049846,amount anomaly | high avg transaction | large total outflow
ACC00575,amount anomaly,-0.190181,diverse receivers,0.111503,high send volume,0.103762,amount anomaly | diverse receivers | high send volume
ACC00184,amount anomaly,-0.182897,large total outflow,-0.058983,high avg transaction,-0.052025,amount anomaly | large total outflow | high avg transaction
ACC01540,amount anomaly,-0.200767,high avg transaction,-0.053041,network influence,-0.050463,amount anomaly | high avg transaction | network influence
ACC00932,amount anomaly,-0.255261,transfer hub,-0.058429,high avg transaction,-0.055575,amount anomaly | transfer hub | high avg transaction
ACC01121,amount anomaly,-0.182266,transfer hub,-0.052637,network influence,-0.052247,amount anomaly | transfer hub | network influence
ACC01292,amount anomaly,-0.202238,high avg transaction,-0.062691,large total outflow,-0.055521,amount anomaly | high avg transaction | large total outflow
ACC01683,amount anomaly,-0.188114,high avg transaction,-0.050863,concentrated recipients,-0.048844,amount anomaly | high avg transaction | concentrated recipients
ACC00476,amount anomaly,-0.185671,high avg transaction,-0.05342,network influence,-0.041145,amount anomaly | high avg transaction | network influence
ACC01876,amount anomaly,-0.19507,high avg transaction,-0.051422,large total outflow,-0.048843,amount anomaly | high avg transaction | large total outflow
ACC00422,amount anomaly,-0.155249,transfer hub,-0.073498,high avg transaction,-0.062665,amount anomaly | transfer hub | high avg transaction
ACC00915,amount anomaly,-0.162539,diverse receivers,0.079576,high send volume,0.078751,amount anomaly | diverse receivers | high send volume
ACC00492,amount anomaly,-0.215353,high avg transaction,-0.073133,large total outflow,-0.060643,amount anomaly | high avg transaction | large total outflow
ACC01635,amount anomaly,-0.19515,high avg transaction,-0.052287,transfer hub,-0.049867,amount anomaly | high avg transaction | transfer hub
ACC01720,amount anomaly,-0.192393,network influence,-0.053437,high avg transaction,-0.05285,amount anomaly | network influence | high avg transaction
ACC00154,amount anomaly,-0.195351,network influence,-0.043931,high avg transaction,-0.040864,amount anomaly | network influence | high avg transaction
ACC00713,amount anomaly,-0.191919,high avg transaction,-0.060837,large total outflow,-0.04494,amount anomaly | high avg transaction | large total outflow
ACC01754,amount anomaly,-0.187173,high avg transaction,-0.067137,high send volume,-0.045684,amount anomaly | high avg transaction | high send volume
ACC01793,amount anomaly,-0.195086,transfer hub,-0.074791,high avg transaction,-0.051505,amount anomaly | transfer hub | high avg transaction
ACC01138,amount anomaly,-0.187657,high avg transaction,-0.056482,large total outflow,-0.049737,amount anomaly | high avg transaction | large total outflow
ACC01681,amount anomaly,-0.203014,high avg transaction,-0.054981,transfer hub,-0.053963,amount anomaly | high avg transaction | transfer hub
ACC01460,amount anomaly,-0.18422,network influence,-0.076854,high avg transaction,-0.070088,amount anomaly | network influence | high avg transaction
ACC00754,amount anomaly,-0.190159,transfer hub,-0.056425,network influence,-0.036966,amount anomaly | transfer hub | network influence
ACC00569,amount anomaly,-0.190765,high avg transaction,-0.058683,fraud ring structure,-0.056027,amount anomaly | high avg transaction | fraud ring structure
ACC01890,amount anomaly,-0.197069,high avg transaction,-0.059275,fraud ring structure,-0.055585,amount anomaly | high avg transaction | fraud ring structure
ACC01425,amount anomaly,-0.209497,high avg transaction,-0.067737,large total outflow,-0.0548,amount anomaly | high avg transaction | large total outflow
ACC00201,amount anomaly,-0.188726,network influence,-0.061929,high avg transaction,-0.048153,amount anomaly | network influence | high avg transaction
ACC00318,amount anomaly,-0.176092,high send volume,-0.049047,fraud ring structure,-0.045875,amount anomaly | high send volume | fraud ring structure
ACC01658,amount anomaly,-0.193324,high avg transaction,-0.049552,network influence,-0.047566,amount anomaly | high avg transaction | network influence
ACC01725,amount anomaly,-0.177703,high avg transaction,-0.054495,fraud ring structure,-0.046654,amount anomaly | high avg transaction | fraud ring structure
ACC00152,amount anomaly,0.27155,high avg transaction,0.07611,diverse receivers,0.070427,amount anomaly | high avg transaction | diverse receivers
ACC00763,amount anomaly,-0.188194,high avg transaction,-0.058752,fraud ring structure,-0.039655,amount anomaly | high avg transaction | fraud ring structure
ACC01590,amount anomaly,-0.184501,network influence,-0.058196,transfer hub,-0.048678,amount anomaly | network influence | transfer hub
ACC01628,amount anomaly,-0.203647,high avg transaction,-0.070398,large total outflow,-0.048389,amount anomaly | high avg transaction | large total outflow
ACC00507,amount anomaly,-0.183147,transfer hub,-0.059049,high avg transaction,-0.047778,amount anomaly | transfer hub | high avg transaction
ACC00404,amount anomaly,-0.191609,high avg transaction,-0.049586,network influence,-0.045206,amount anomaly | high avg transaction | network influence
ACC00988,amount anomaly,-0.198747,network influence,-0.066815,high avg transaction,-0.043843,amount anomaly | network influence | high avg transaction
ACC01763,amount anomaly,-0.203101,network influence,-0.072928,high avg transaction,-0.054402,amount anomaly | network influence | high avg transaction
ACC00043,amount anomaly,-0.193377,high avg transaction,-0.059238,large total outflow,-0.051332,amount anomaly | high avg transaction | large total outflow
