account_id,is_fraud,community_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,total_sent,n_sent,mean_sent,std_sent,unique_receivers,total_received,n_received,unique_senders
ACC00252,0,5,0.014007003501750874,0.024868540376294254,0.00036853677387603957,3.7919563913780704e-06,0.0,768.06,15.0,51.20399999999999,57.77235433764393,15.0,570.9300000000001,13.0,13.0
ACC00870,1,3,0.009004502251125562,0.0005037553811941005,0.0019491932778621104,0.0,0.0,71634.18,3.0,23878.059999999998,21608.105161094067,3.0,26491.879999999997,15.0,15.0
ACC01815,1,3,0.009004502251125562,0.00027090622388271213,0.0007539614049794181,0.0011894913878127227,0.0,138.07,5.0,27.613999999999997,24.420735656404783,5.0,67422.92,13.0,13.0
ACC01281,0,1,0.006503251625812906,0.006199546219556225,0.00021424339519210878,0.0,0.0,179.48999999999998,7.0,25.64142857142857,30.878498683588568,7.0,179.89,6.0,6.0
ACC00649,0,2,0.011005502751375688,0.00244116052020004,0.0004532430828687107,2.0824724931004475e-06,0.0,837.1899999999999,14.0,59.79928571428571,66.44601191531775,14.0,2248.71,8.0,8.0
ACC01151,1,7,0.006003001500750374,0.0004271404971755147,0.0018522770079928395,0.0005358999474429155,0.0,69.14,2.0,34.57,11.016723650886409,2.0,50365.11,11.0,10.0
ACC00596,0,3,0.00850425212606303,0.001294190638862975,0.0005010198198466283,9.687926448101016e-06,0.0,555.39,8.0,69.42375,60.400436596695464,8.0,642.12,9.0,9.0
ACC00745,0,2,0.015007503751875937,0.007978964457203577,0.0006833010048405869,5.577925653574074e-06,0.0,1077.98,13.0,82.92153846153846,85.58391095353474,12.0,1302.77,19.0,18.0
ACC00303,0,8,0.013506753376688344,0.012329988818232942,0.0002632665640680019,7.130811718054231e-06,0.0,551.84,17.0,32.461176470588235,47.64915606313937,17.0,345.06,10.0,10.0
ACC00447,0,6,0.01250625312656328,0.004794564449391863,0.0007727991659805202,5.151547556760917e-06,0.0,712.5,12.0,59.375,98.03545272455823,12.0,1134.77,13.0,13.0
ACC01477,0,2,0.013006503251625811,0.0006889080175723497,0.0007478360651310142,1.8625451681820874e-05,0.0,1852.21,11.0,168.38272727272727,232.8447563545681,11.0,1186.9,15.0,15.0
ACC00783,0,2,0.009004502251125562,0.002444665776331609,0.0003056532239480233,2.20764270272871e-06,0.0,296.14,9.0,32.904444444444444,46.99494257659837,9.0,494.02,9.0,9.0
ACC01645,1,5,0.011005502751375688,0.00023197284327849613,0.001135876535301643,0.004862229628187438,0.0,127045.21,12.0,10587.100833333334,11996.561165980751,9.0,112738.23,15.0,13.0
ACC01507,1,1,0.014507253626813406,0.004518650716749766,0.0005418205591423245,3.183116229652716e-06,0.0,878.64,15.0,58.576,98.5531659852401,15.0,1190.26,14.0,14.0
ACC01904,0,3,0.007503751875937968,0.00015097638909544864,0.00017435143269376076,2.9137994707696577e-06,0.0,1407.34,11.0,127.94,251.66243458251768,11.0,178.01,4.0,4.0
ACC00586,1,4,0.00850425212606303,0.0,0.0005752093832996183,0.0003238920429717979,0.0,100733.66,5.0,20146.732,16938.28791301736,5.0,69934.32,14.0,12.0
ACC01915,0,2,0.013506753376688344,0.00051051551801927,0.00040332947824268223,4.7370567667146426e-06,0.0,1760.3700000000001,16.0,110.02312500000001,124.0345546863857,16.0,547.29,11.0,11.0
ACC01883,1,2,0.010005002501250625,0.0018860781742222465,0.0012561749484023277,4.910691482601713e-06,0.0,965.51,10.0,96.551,155.94598427019528,10.0,37861.3,10.0,10.0
ACC01512,0,1,0.009504752376188093,0.0014144960368071924,0.000718960368321838,3.4039807653474283e-06,0.0,574.3700000000001,6.0,95.72833333333335,175.11262917524445,6.0,956.2199999999999,13.0,13.0
ACC00479,0,3,0.007503751875937968,0.0025176502164996413,0.0001356869020236724,0.0,0.0,600.8,10.0,60.08,57.168376262094796,10.0,81.9,5.0,5.0
ACC00543,0,1,0.012006003001500749,0.0005843762722201943,0.00059914547525929,9.835173178363436e-06,0.0,1865.41,14.0,133.24357142857144,205.46153462227585,14.0,892.4,10.0,10.0
ACC01638,1,0,0.015507753876938469,0.003993363047890312,0.0005483479132151306,8.071978707628032e-06,0.0,1810.43,20.0,90.5215,93.88151363764189,20.0,537.64,11.0,11.0
ACC00884,0,6,0.013006503251625811,0.004078741072237821,0.0005720976183958431,1.3329667421291336e-06,0.0,710.93,15.0,47.39533333333333,57.86667247915266,15.0,783.25,11.0,11.0
ACC00030,1,5,0.009504752376188093,0.002257635324168591,0.0003573276233978705,0.00016523201944598691,0.0,1653.79,11.0,150.34454545454545,402.18460501027727,11.0,11118.579999999998,8.0,8.0
ACC00881,0,6,0.010505252626313155,0.005605405305255231,0.0002903968853243607,1.5975042080382293e-06,0.0,533.27,11.0,48.47909090909091,49.867445985240806,11.0,356.95,10.0,10.0
ACC00658,0,1,0.009504752376188093,0.0005460688302109013,0.0005218915696287719,7.920221390235131e-06,0.0,778.0300000000001,7.0,111.14714285714287,103.78464236329087,7.0,679.75,12.0,12.0
ACC01046,0,0,0.00850425212606303,0.004362166068018995,0.0005010559962188562,4.793294574317986e-06,0.0,249.05,10.0,24.905,28.333075783143155,10.0,457.95000000000005,7.0,7.0
ACC01499,0,3,0.009504752376188093,0.001725837893921936,0.0003196213709128064,6.336269607579118e-06,0.0,603.1,10.0,60.31,81.02844863928279,10.0,552.47,9.0,9.0
ACC01569,1,3,0.007003501750875437,1.2518771898461745e-06,0.0012748608431394444,0.00010428223920153998,0.0,48.34,1.0,48.34,0.0,1.0,42872.85,13.0,13.0
ACC00985,0,3,0.011005502751375688,0.0016573602116373503,0.0004240841015292615,2.362121773023925e-06,0.0,1143.82,14.0,81.70142857142856,83.28479054583578,14.0,281.55,8.0,8.0
ACC00928,0,5,0.011005502751375688,0.004204930292974315,0.0008665985842931478,8.636056803679124e-06,0.0,751.76,7.0,107.39428571428572,143.50429446037992,7.0,1636.26,15.0,15.0
ACC00186,0,8,0.0080040020010005,0.0018705548970681539,0.00034763297840345933,4.127731455351398e-06,0.0,264.28,10.0,26.427999999999997,27.07715100719916,10.0,316.32,6.0,6.0
ACC01835,0,8,0.007003501750875437,0.008910110711011162,0.000138759474730168,6.494393200355556e-07,0.0,230.06,9.0,25.56222222222222,24.29184676891497,9.0,135.58,5.0,5.0
ACC01205,0,1,0.013506753376688344,0.00378780481331757,0.0005467269953448522,4.092742943559944e-06,0.0,756.3199999999999,13.0,58.178461538461534,70.31387687198901,13.0,756.97,15.0,14.0
ACC00827,0,3,0.009504752376188093,0.0013162236774042677,0.0003553799256387954,1.5103252117439814e-05,0.0,1226.08,12.0,102.17333333333333,129.82495196038067,12.0,776.9200000000001,7.0,7.0
ACC01792,1,3,0.011505752876438218,0.0037846751203429543,0.0013159731030474005,8.332740861109523e-07,0.0,853.94,9.0,94.88222222222223,97.18958956310313,9.0,27600.090000000004,14.0,14.0
ACC01467,0,1,0.013506753376688344,0.001929393124990924,0.0006801961206651215,3.253651003280916e-06,0.0,1057.53,18.0,58.751666666666665,89.13403570235242,18.0,1089.34,9.0,9.0
ACC00629,0,1,0.00850425212606303,0.0019822223424024324,0.0004910375591276684,4.231704188191076e-06,0.0,375.59000000000003,7.0,53.65571428571429,74.28247681590027,7.0,844.17,10.0,10.0
ACC01531,0,6,0.009004502251125562,0.0004902351075437619,0.00041032797872342277,9.684697829889731e-06,0.0,944.75,13.0,72.67307692307692,74.26602008821794,13.0,498.71,5.0,5.0
ACC00656,0,2,0.009504752376188093,0.0002411115467643732,0.0003795310724213105,3.2035186660846678e-06,0.0,690.22,11.0,62.74727272727273,65.22662831864132,11.0,585.1099999999999,9.0,8.0
ACC00412,1,6,0.007503751875937968,0.001006258885198355,0.0005485852359977616,3.044395694565431e-06,0.0,492.49,7.0,70.35571428571428,77.71611327070315,7.0,39965.54,8.0,8.0
ACC00578,0,3,0.006003001500750374,0.0001880319539148954,0.00018536623504805086,0.0,0.0,672.33,7.0,96.04714285714286,82.26418797878894,7.0,199.17000000000002,5.0,5.0
ACC00734,0,1,0.013006503251625811,0.003992611921576404,0.0005968975811958822,8.764721418569083e-06,0.0,739.02,13.0,56.847692307692306,74.48682446735643,13.0,759.14,14.0,13.0
ACC00914,0,6,0.013006503251625811,0.003305080968912885,0.00018016318550712513,3.1441872698898125e-06,0.0,1451.99,15.0,96.79933333333334,97.80626772690319,15.0,439.2,11.0,11.0
ACC01695,0,3,0.009504752376188093,0.0008731843399177067,0.0004341198470138736,1.7298560179266122e-05,0.0,2205.63,11.0,200.5118181818182,342.9734166905121,11.0,514.23,8.0,8.0
ACC00779,1,1,0.013006503251625811,0.0057195765049692015,0.0009186255538075401,2.0000010998398626e-06,0.0,445.56,13.0,34.27384615384615,29.816272553328304,13.0,1191.26,13.0,13.0
ACC01832,0,1,0.011505752876438218,0.00155595815925981,0.0007153161601801754,2.899984608470542e-06,0.0,266.33,7.0,38.04714285714285,32.96431945517543,7.0,714.49,16.0,16.0
ACC00365,0,1,0.009004502251125562,0.00585590593094345,0.000486881658270812,3.534718631001732e-06,0.0,321.97,7.0,45.99571428571429,62.16123252133462,7.0,595.1,11.0,11.0
ACC01123,0,2,0.007003501750875437,0.0053450148497672266,0.0004176930283216405,0.0,0.0,527.13,7.0,75.30428571428571,150.00729125136363,7.0,281.15999999999997,7.0,7.0
ACC00538,0,6,0.009504752376188093,0.0024633187464603175,0.0004661276702842904,2.4172091322050036e-06,0.0,407.26,12.0,33.93833333333333,21.039828392548234,12.0,786.04,7.0,7.0
ACC00851,0,2,0.009004502251125562,0.0026210552723809353,0.000355874402714184,1.1898431308151777e-06,0.0,830.1899999999999,9.0,92.24333333333333,128.10325474007286,9.0,513.32,9.0,9.0
ACC01103,0,2,0.01250625312656328,0.008470075878780231,0.00048238938988398117,2.103614163412761e-06,0.0,597.59,16.0,37.349375,25.992019921186067,16.0,750.52,9.0,9.0
ACC00384,0,2,0.011005502751375688,0.00370104972406123,0.00021500123411073805,4.165216969056244e-06,0.0,1594.73,15.0,106.31533333333333,221.78265805148277,15.0,359.74,7.0,7.0
ACC01694,0,3,0.009004502251125562,0.0019127431583659698,0.0005565013563363238,1.7308754763993144e-06,0.0,443.05,8.0,55.38125,69.89011608793989,8.0,834.61,10.0,10.0
ACC01995,1,1,0.009004502251125562,0.0018013260884696604,0.00024573190464544846,4.334225844524322e-06,0.0,131.64,7.0,18.805714285714284,9.059495676071704,7.0,16570.26,11.0,11.0
ACC00765,0,1,0.011505752876438218,0.003520779408723381,0.0015186462051705934,1.4091263227737533e-05,0.0,557.02,11.0,50.63818181818181,34.11366084669947,11.0,2371.0299999999997,12.0,12.0
ACC00044,0,3,0.010005002501250625,0.0031991721586518986,0.0007063745434841441,5.87909913240419e-06,0.0,682.38,8.0,85.2975,108.45976498881312,8.0,841.1800000000001,12.0,12.0
ACC01690,1,2,0.015007503751875937,0.0021311957279941274,0.0007984966500712917,3.35006324709788e-06,0.0,1083.41,21.0,51.59095238095239,47.28484449638826,21.0,1857.52,9.0,9.0
ACC00539,0,1,0.011005502751375688,0.008978838768733717,0.00021242817945741764,1.3779176197985196e-06,0.0,558.91,15.0,37.260666666666665,30.468467415783593,15.0,167.95,7.0,7.0
ACC00823,0,2,0.007503751875937968,0.0011014015516266642,0.00023420269164275742,8.516484558608734e-06,0.0,893.9100000000001,7.0,127.70142857142858,230.9971925824043,7.0,318.43,8.0,8.0
ACC00711,0,1,0.009504752376188093,0.010414115966892356,0.0006641856889545566,0.0,0.0,164.3,10.0,16.43,14.414191309647276,10.0,615.14,9.0,9.0
ACC01447,0,3,0.010505252626313155,0.00046344493568105377,0.0006398284756906598,5.82759329774283e-06,0.0,752.18,4.0,188.045,201.95366869656021,4.0,933.63,17.0,17.0
ACC00167,0,6,0.011505752876438218,0.007863040629423822,0.0006574318579388607,6.358766756548809e-06,0.0,299.61,13.0,23.04692307692308,24.178185893009488,13.0,791.13,10.0,10.0
ACC00841,1,3,0.009504752376188093,0.002710564491454937,0.0004076439036249178,1.0642889512331026e-06,0.0,132.26,7.0,18.89428571428571,10.047992929175553,7.0,818.1700000000001,12.0,12.0
ACC00378,0,3,0.009504752376188093,0.000851777239971337,0.00039223393991284013,8.155429328560991e-06,0.0,930.47,10.0,93.047,138.2245337646123,10.0,608.49,9.0,9.0
ACC00990,0,2,0.01250625312656328,0.011396839560921603,0.00024227677071397193,4.537400124697684e-06,0.0,1131.47,18.0,62.85944444444445,69.24949024847189,18.0,178.96,7.0,7.0
ACC00276,0,5,0.012006003001500749,0.005014644459366821,0.0003535044957146036,2.9589535553349555e-06,0.0,600.6899999999999,10.0,60.068999999999996,110.09592377659685,10.0,615.12,15.0,14.0
ACC01183,0,3,0.013006503251625811,0.0008068348488558594,0.0007936173763351442,1.8477211773934053e-06,0.0,733.8000000000001,12.0,61.150000000000006,54.37813664934231,12.0,1152.1000000000001,14.0,14.0
ACC01163,0,1,0.013506753376688344,0.00853104229792574,0.0004909139792344557,4.799105719241693e-06,0.0,1183.69,13.0,91.05307692307693,122.786516861897,13.0,462.83,14.0,14.0
ACC01475,0,1,0.007503751875937968,0.00022270895207363443,0.0004316515889271382,5.1238297048548444e-06,0.0,489.48,8.0,61.185,48.64450372711334,8.0,423.78000000000003,7.0,7.0
ACC00847,0,1,0.013006503251625811,0.0034550558562564566,0.00044481075914511636,3.4063980973693562e-06,0.0,311.68,11.0,28.334545454545456,28.54812651073144,11.0,544.91,15.0,15.0
ACC00619,0,1,0.018009004502251125,0.00908900396144018,0.0006562527957083787,3.7310411365361347e-06,0.0,1097.8500000000001,20.0,54.892500000000005,90.94665451299055,20.0,969.18,16.0,16.0
ACC01058,1,6,0.00850425212606303,0.000284050934376097,0.0006946895960669517,5.538360723470455e-06,0.0,722.63,7.0,103.23285714285714,160.97794732139405,7.0,20776.76,10.0,10.0
ACC01372,0,6,0.007503751875937968,0.004132822166839176,0.0002688216527313902,0.0,0.0,175.04000000000002,6.0,29.173333333333336,23.332856376077633,6.0,408.02,9.0,9.0
ACC01514,0,2,0.010505252626313155,0.004803077214282817,0.00018869506193544994,3.0735523288716507e-06,0.0,1628.65,13.0,125.28076923076924,159.78516668021985,13.0,288.36,8.0,8.0
ACC01887,0,6,0.013506753376688344,0.0030900084676973123,0.0010468083685881337,6.329701981360462e-06,0.0,608.27,9.0,67.58555555555556,101.14661476182866,9.0,1569.51,18.0,18.0
ACC00751,0,3,0.00850425212606303,0.007153101075062056,0.00039214243645141185,0.0,0.0,843.3,10.0,84.33,87.45289360564348,10.0,259.49,7.0,7.0
ACC00124,0,7,0.0050025012506253125,0.0002310965292456038,0.00020506220534410394,1.3699580087638835e-05,0.0,372.36,6.0,62.06,45.305106113991165,6.0,316.41999999999996,4.0,4.0
ACC01423,0,2,0.013006503251625811,0.007967697562494961,0.0003444318375582415,4.846078634549817e-06,0.0,377.23,12.0,31.435833333333335,32.675537543977434,12.0,638.2,14.0,14.0
ACC01493,0,6,0.010005002501250625,0.0018778157847692616,0.00024985914554987755,2.9943964218219393e-06,0.0,261.16,8.0,32.645,34.55186949666089,8.0,304.91,12.0,12.0
ACC01556,0,6,0.010005002501250625,0.0004874809777261003,0.0004419812075126809,2.040944105632607e-06,0.0,426.61,10.0,42.661,45.42118606260006,10.0,1032.95,10.0,10.0
ACC00924,0,2,0.011005502751375688,0.006574608625634139,0.0005637142771072254,9.407705867982203e-07,0.0,368.14,11.0,33.46727272727273,31.91929544676984,11.0,761.78,11.0,11.0
ACC00994,0,3,0.0080040020010005,0.0004320228182159148,0.0002867125965914589,6.372312386252786e-06,0.0,849.16,9.0,94.35111111111111,79.44868413706493,9.0,409.67,7.0,7.0
ACC01009,0,3,0.010005002501250625,0.0005600898547371784,0.0005711477058617576,9.826837033955018e-06,0.0,613.21,9.0,68.13444444444445,44.548408251898046,9.0,971.46,11.0,11.0
ACC01806,1,3,0.011505752876438218,0.0025202791585983183,0.00041435225325024835,6.439303946033314e-06,0.0,656.91,13.0,50.53153846153846,67.10964446910168,13.0,16363.31,10.0,10.0
ACC01422,0,3,0.00850425212606303,0.0029420365838574943,0.00040207715941193236,0.0,0.0,683.97,11.0,62.17909090909091,95.23961585963538,11.0,247.92999999999998,6.0,6.0
ACC01470,0,3,0.014507253626813406,0.0036583607118874754,0.0004588624347213406,5.94545345459216e-06,0.0,1645.0499999999997,17.0,96.76764705882351,262.0837304548255,17.0,650.12,12.0,12.0
ACC01756,1,1,0.009004502251125562,0.001172132612852973,0.0018132127133545371,0.007693186762452352,0.0,56215.15,7.0,8030.7357142857145,11422.655206890175,7.0,54100.35,11.0,11.0
ACC00567,0,6,0.009504752376188093,0.0001802703153378491,0.0006189630715433868,1.2031771437988045e-05,0.0,1340.3700000000001,11.0,121.85181818181819,94.89736422242525,11.0,1025.1699999999998,8.0,8.0
ACC00916,0,3,0.009504752376188093,0.00022208301347871135,0.0008048925280359266,0.0,0.0,502.51,10.0,50.251,69.10859416727978,10.0,1058.2,9.0,9.0
ACC01753,0,6,0.009004502251125562,0.0016589876519841503,0.0003488227430447715,5.668961724270064e-06,0.0,547.0799999999999,9.0,60.78666666666666,90.88537341068692,9.0,353.35,9.0,9.0
ACC00120,0,6,0.014007003501750874,0.0032419863585446376,0.00039932672411758987,4.004003620505687e-06,0.0,1823.54,17.0,107.26705882352941,151.9217877628447,17.0,504.99,11.0,11.0
ACC01424,0,1,0.006503251625812906,0.0020953920403645266,0.00032700124389274015,4.496853303280912e-06,0.0,212.55,4.0,53.1375,59.39812868825639,4.0,486.49,9.0,9.0
ACC01107,0,5,0.009504752376188093,0.002097019480711327,0.0002465815254605165,4.691663525114736e-06,0.0,960.94,10.0,96.09400000000001,181.833820909826,10.0,151.54,9.0,9.0
ACC01940,0,1,0.011005502751375688,0.0029328978803716175,0.00047221118053156804,3.025844596940989e-06,0.0,463.9,10.0,46.39,29.781371134765884,10.0,548.76,12.0,12.0
ACC00747,0,2,0.007003501750875437,7.511263139077046e-07,0.0005320850812655395,0.0,0.0,522.9,4.0,130.725,110.04009950922436,4.0,446.44,10.0,10.0
ACC01816,0,3,0.0080040020010005,0.0005508259635323168,0.0005742821874859178,1.135447211688794e-05,0.0,345.38,7.0,49.339999999999996,74.13147734487242,7.0,815.78,10.0,9.0
ACC00632,0,1,0.007003501750875437,0.0017600141412047366,0.000220666416297285,0.0,0.0,440.54,7.0,62.934285714285714,95.81401808662844,7.0,254.70999999999998,7.0,7.0
ACC00944,0,6,0.01250625312656328,0.0007184523192527195,0.0003711790476051734,4.181665922577532e-06,0.0,1308.49,16.0,81.780625,77.77987250085975,16.0,343.15,9.0,9.0
ACC00506,0,6,0.012006003001500749,0.002044190263299818,0.0006042873462902829,6.014570183942984e-06,0.0,1665.95,10.0,166.595,180.9222228380656,10.0,1230.7,15.0,14.0
ACC00454,0,2,0.013006503251625811,0.007203802101250826,0.00039461318035498554,3.599688600847305e-06,0.0,515.52,12.0,42.96,27.652490599648274,12.0,828.01,14.0,14.0
ACC01337,0,3,0.012006003001500749,0.0012655226512154978,0.0006359291985459824,4.643282385664371e-06,0.0,397.86,10.0,39.786,36.57892690243022,10.0,723.92,14.0,14.0
ACC01684,1,6,0.010005002501250625,0.0025624674198961345,0.0008401047271020147,2.0838402350417495e-05,0.0,86.35000000000001,5.0,17.270000000000003,14.877042716884295,5.0,47583.12,16.0,15.0
ACC00414,1,5,0.011505752876438218,0.0,0.0013368551558759288,0.004791779556296764,0.0,158050.31,9.0,17561.145555555555,18085.38605525129,6.0,173646.55,22.0,17.0
ACC01414,0,0,0.013006503251625811,0.001454931670039224,0.000589784655708187,8.564329694057643e-06,0.0,826.2,9.0,91.80000000000001,85.47595875449424,9.0,812.91,17.0,17.0
ACC00661,0,1,0.014507253626813406,0.006035425119967392,0.0005095595141625561,3.7644181415036305e-06,0.0,799.85,16.0,49.990625,63.036573877789394,16.0,669.12,13.0,13.0
ACC00981,0,6,0.010505252626313155,0.001788682128852214,0.0003977480255031575,0.0,0.0,1170.79,11.0,106.43545454545455,144.23248589438072,11.0,515.48,10.0,10.0
ACC00746,0,2,0.009004502251125562,0.0007279665858955504,0.0005936574573094163,0.0,0.0,726.81,11.0,66.07363636363635,58.93220244869986,11.0,415.54,7.0,7.0
ACC01106,0,1,0.013006503251625811,0.005368049390060396,0.00034432804171074475,3.3764225412843963e-06,0.0,489.32,15.0,32.62133333333333,32.64883149662845,15.0,481.07,11.0,11.0
ACC01090,0,1,0.010005002501250625,0.0014236347402930695,0.0003381990129432779,6.8316705549569286e-06,0.0,939.96,13.0,72.30461538461539,119.95819671975904,13.0,412.4,7.0,7.0
ACC00698,0,3,0.007003501750875437,0.0011776408724882962,0.00012830655198839885,0.0,0.0,388.93,9.0,43.214444444444446,52.0519433141336,9.0,109.21000000000001,5.0,5.0
ACC01115,0,2,0.006503251625812906,0.0034673242527169493,0.0001473537595115546,0.0,0.0,294.77,8.0,36.84625,41.693944040386214,8.0,102.78,5.0,5.0
ACC01498,0,6,0.006503251625812906,0.0026808950020555827,0.00028154726678212205,8.339418234561886e-06,0.0,617.9,7.0,88.27142857142857,127.3580202197165,7.0,221.10999999999999,6.0,6.0
ACC01301,0,1,0.007503751875937968,0.00029969939924917414,0.0007523964284936235,1.177896469519894e-05,0.0,877.56,6.0,146.26,165.44284523665567,6.0,951.13,9.0,9.0
ACC00863,1,1,0.012006003001500749,0.00107661438326771,0.0008630516113229472,6.243480523852262e-06,0.0,766.82,15.0,51.12133333333334,52.9507027967209,15.0,43915.229999999996,9.0,9.0
ACC01680,0,2,0.010005002501250625,0.0026962930914906902,0.00024368665849145086,0.0,0.0,2062.31,14.0,147.30785714285713,270.19961333965875,14.0,274.06,6.0,6.0
